game_id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_division,away_points,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
332412309,2013,1,regular,2013-08-29T22:00:00.000Z,FALSE,FALSE,FALSE,20790,3696,Dix Stadium,2309,Kent State,Mid-American,fbs,17,0.39615746094100784,1530,1536,2335,Liberty,Big South,fcs,10,0.6038425390589921,1467,1461,4.92354496667758,NA,NA
332412579,2013,1,regular,2013-08-29T22:00:00.000Z,NA,FALSE,FALSE,81572,3994,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,27,0.6555861551331129,1759,1785,153,North Carolina,ACC,fbs,10,0.3444138448668871,1638,1612,4.25890580578514,NA,NA
332410154,2013,1,regular,2013-08-29T22:30:00.000Z,FALSE,FALSE,FALSE,26202,3630,BB&T Field,154,Wake Forest,ACC,fbs,31,0.9997890971350881,NA,NA,2506,Presbyterian College,Big South,fcs,7,0.00021090286491187715,NA,NA,4.07002718054182,NA,NA
332412050,2013,1,regular,2013-08-29T23:00:00.000Z,FALSE,FALSE,FALSE,16327,3919,Scheumann Stadium,2050,Ball State,Mid-American,fbs,51,0.913624850459138,NA,NA,2287,Illinois State,MVFC,fcs,28,0.086375149540862,NA,NA,6.11620212911698,NA,NA
332412413,2013,1,regular,2013-08-29T23:00:00.000Z,FALSE,FALSE,FALSE,NA,3774,Jayne Stadium,2413,Morehead State,Pioneer,fcs,10,NA,NA,NA,95,Pikeville,NA,NA,13,NA,NA,NA,NA,NA,NA
332410189,2013,1,regular,2013-08-29T23:00:00.000Z,NA,FALSE,FALSE,18142,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,fbs,34,0.6485347639292574,1450,1543,202,Tulsa,Conference USA,fbs,7,0.35146523607074265,1635,1542,5.35231614515028,NA,NA
332412710,2013,1,regular,2013-08-29T23:00:00.000Z,FALSE,FALSE,FALSE,NA,3746,Hanson Field,2710,Western Illinois,MVFC,fcs,42,NA,NA,NA,2261,Hampton,MEAC,fcs,9,NA,NA,NA,NA,NA,NA
332412198,2013,1,regular,2013-08-29T23:00:00.000Z,FALSE,FALSE,FALSE,NA,3908,Roy Kidd Stadium,2198,Eastern Kentucky,OVC,fcs,38,NA,NA,NA,2523,Robert Morris,NEC,fcs,6,NA,NA,NA,NA,NA,NA
332412116,2013,1,regular,2013-08-29T23:00:00.000Z,NA,FALSE,FALSE,35115,3652,Bright House Networks Stadium,2116,UCF,American Athletic,fbs,38,0.9950796210798765,1656,1681,2006,Akron,Mid-American,fbs,7,0.004920378920123536,1144,1119,4.05537719006069,NA,NA
332410135,2013,1,regular,2013-08-29T23:00:00.000Z,NA,FALSE,FALSE,44217,3953,TCF Bank Stadium,135,Minnesota,Big Ten,fbs,51,0.44832158545306755,1417,1466,2439,UNLV,Mountain West,fbs,23,0.5516784145469324,1207,1158,5.59899597331986,NA,NA
332410084,2013,1,regular,2013-08-29T23:00:00.000Z,FALSE,FALSE,FALSE,40278,3830,Memorial Stadium,84,Indiana,Big Ten,fbs,73,0.9998105465210841,NA,NA,282,Indiana State,MVFC,fcs,35,0.0001894534789158575,NA,NA,2.04674235606456,NA,NA
332412623,2013,1,regular,2013-08-29T23:00:00.000Z,FALSE,FALSE,FALSE,NA,3878,Plaster Sports Complex,2623,Missouri State,MVFC,fcs,17,NA,NA,NA,2466,Northwestern State,Southland,fcs,23,NA,NA,NA,NA,NA,NA
332412230,2013,1,regular,2013-08-29T23:00:00.000Z,FALSE,TRUE,FALSE,NA,3681,Coffey Field,2230,Fordham,Patriot,fcs,51,NA,NA,NA,227,Rhode Island,CAA,fcs,26,NA,NA,NA,NA,NA,NA
332410236,2013,1,regular,2013-08-29T23:30:00.000Z,FALSE,FALSE,FALSE,NA,3720,Finley Stadium,236,Chattanooga,Southern,fcs,21,NA,NA,NA,2630,UT Martin,OVC,fcs,31,NA,NA,NA,NA,NA,NA
332410006,2013,1,regular,2013-08-29T23:30:00.000Z,FALSE,TRUE,FALSE,15240,3797,Ladd Peebles Stadium,6,South Alabama,Sun Belt,fbs,21,0.2885044612495392,NA,NA,253,Southern Utah,Big Sky,fcs,22,0.7114955387504608,NA,NA,6.48900149414574,NA,NA
332410041,2013,1,regular,2013-08-29T23:30:00.000Z,FALSE,FALSE,FALSE,30689,3892,Rentschler Field,41,Connecticut,American Athletic,fbs,18,0.5387236449789601,NA,NA,119,Towson,CAA,fcs,33,0.4612763550210399,NA,NA,5.27072972833886,NA,NA
